id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
19945196,"Sunny, quiet room next to Seaview Park w/AC",16567193,Jacqueline,Brooklyn,Canarsie,40.63652,-73.90015,Private room,80,5,,,,90
33618626,Highland Park 2 bedroom share,2099273,Eric,Brooklyn,Cypress Hills,40.68176,-73.89402,Private room,85,30,,,,98
29955067,"CITY LINE, HALF BROOKLYN /QUEENS COZY CORNER",128162460,Winston,Brooklyn,East New York,40.67037,-73.85899,Private room,90,3,,,,180
33347638,"The Crescent. Newly renovated, 5 mins from JFK",5708402,Gannell,Brooklyn,East New York,40.66706,-73.86781,Entire home/apt,95,2,,,,149
35491909,Glorious Garden Apt Getaway,267015745,MacKenzie,Brooklyn,East New York,40.67228,-73.89194,Entire home/apt,97,2,,,,324
29609668,Le Chateau Vacation,22307859,Sharon,Brooklyn,Canarsie,40.63784,-73.89406,Private room,98,3,,,,361
36080238,Brand new cozy 1 bedroom apartment in Brooklyn,164701861,Brenda,Brooklyn,East New York,40.67451,-73.88806,Entire home/apt,100,3,,,,112
8815120,Comfortable 1 bedroom apt in Brooklyn just for you,46178050,Shyann,Brooklyn,East New York,40.66586,-73.89443,Shared room,100,4,,,,270
31717837,"Amazing Value, Convenient Location, Nice Amenities",234174616,Onika,Brooklyn,East New York,40.67349,-73.88705,Entire home/apt,100,5,,,,180
22216259,"纽约曼哈顿 唐人街公寓   方便,性价比高",159187644,Wen,Brooklyn,Bergen Beach,40.61807,-73.90162,Private room,100,5,,,,89
31720275,Suite Escape - Modern & Chic 1 Bedroom,208930169,Kimesha,Brooklyn,Canarsie,40.63028,-73.90121,Entire home/apt,110,2,,,,353
28005241,Cozy flat with back Patio,27261471,Philmore,Brooklyn,Canarsie,40.64693,-73.89537,Entire home/apt,119,5,,,,220
35519175,Brooklyn’s Delight nearJFK & LGA,16608415,Smidty,Brooklyn,East New York,40.66524,-73.89052,Private room,120,1,,,,103
34150631,conveniently located to highway !,257836545,Floriane,Brooklyn,Canarsie,40.63117,-73.88688,Entire home/apt,125,1,,,,360
31370452,ROOM  TWO,226036723,Ravita,Brooklyn,Cypress Hills,40.68487,-73.87254,Private room,125,3,,,,364
34542878,J & G Comfort Cove Luxurious King Room,259776956,Gladwyn,Brooklyn,Canarsie,40.63043,-73.89553,Private room,130,1,,,,365
36102578,***New*** Explore the NYC in this Brooklyn Oasis,271568898,Gabriel & Aquanna,Brooklyn,Cypress Hills,40.67814,-73.89286,Entire home/apt,150,1,,,,9
13412231,1 - Bedroom  APT in Bushwick BK,76193714,Heath,Brooklyn,Bushwick,40.68134,-73.9072,Entire home/apt,150,3,,,,0
33743082,"NEWLY-RENOVATED APARTMENT, 35 MINS FROM MANHATTAN",619942,Stacy & Simon,Brooklyn,Cypress Hills,40.68935,-73.87254,Entire home/apt,150,30,,,,17
36238864,Home away from home 2BDR apartment,272571748,Maurissa,Brooklyn,Canarsie,40.63836,-73.89387,Entire home/apt,160,2,,,,349
31771914,AMAZING ENTIRE APT FOR Friends and Family,215577249,Charlie And Selena,Brooklyn,Bushwick,40.69254,-73.90445,Entire home/apt,185,2,,,,320
29524623,Room to rent for Couple specially tourists !,221374905,Jean,Brooklyn,Bushwick,40.69155,-73.90595,Private room,200,1,,,,365
36374510,Shh!@Belindas,271336460,Belinda,Brooklyn,East New York,40.6625,-73.88081,Shared room,200,7,,,,365
30584138,Garden apt for 7 close to the city  & w free gym,105367031,Miriam,Brooklyn,Bushwick,40.68346,-73.90568,Entire home/apt,250,2,,,,342
31369708,ROOMS ONE and TWO,226036723,Ravita,Brooklyn,Cypress Hills,40.68537,-73.87442,Private room,250,3,,,,364
28302975,Luxe 2 Bedroom Sunrise Brooklyn Loft Condo,82083094,Fay,Brooklyn,Canarsie,40.63933,-73.88221,Entire home/apt,250,3,,,,270
27802430,Beautiful Duplex steps from Subway,156259857,Joao,Brooklyn,Bushwick,40.68164,-73.9039,Entire home/apt,350,6,,,,156
13306156,Large deluxe queen size bedroom,36579485,Jean&  Toney,Brooklyn,Canarsie,40.6418,-73.90245,Private room,600,2,,,,362
7024342,"Custom Designed Cozy Garden Apt,",36579485,Jean&  Toney,Brooklyn,Canarsie,40.64574,-73.90781,Entire home/apt,600,7,,,,365
35985735,One Bedroom Oasis in the Heart of Brooklyn,70538107,Claire,Brooklyn,Bushwick,40.68834,-73.90714,Private room,,1,,,,16
27752128,sofa Bed And Breakfast,205706382,Peter,Queens,Maspeth,40.72514,-73.89845,Shared room,11,1,,,,245
34577268,The duplex of city center,257474717,Kim,Queens,Flushing,40.75498,-73.83423,Entire home/apt,15,2,,,,361
15819933,Gorgeous Spacious Bedroom In Ridgewood Queens,16494382,Mark,Queens,Ridgewood,40.70735,-73.89343,Private room,20,7,,,,89
14138066,Mediterranean Style Charmer 20 mins to Manhattan,35910781,Zafir,Queens,Jackson Heights,40.74935,-73.88332,Shared room,23,1,,,,0
30798396,Spacious room near airport LGA Manhattan & Gym :),137358866,Kazuya,Queens,Jackson Heights,40.74878,-73.8799,Private room,24,30,,,,244
13697001,A shared spacious bedroom with attached bathroom,52267190,Jas,Queens,Ozone Park,40.68226,-73.84396,Shared room,25,1,,,,0
22713294,Cozy Ridgewood Spot,58884411,Hubert,Queens,Ridgewood,40.70111,-73.89988,Private room,25,3,,,,0
9944320,Nice Spacious Room for a Month,19878684,Lakshey,Queens,Ozone Park,40.68247,-73.84368,Shared room,25,10,,,,0
32293787,"Easy access Mall, Midtown & JFK. Vast room space!",137358866,Kazuya,Queens,Elmhurst,40.74467,-73.8726,Private room,26,30,,,,233
11059197,Clean and warm room in Flushing,57398859,Sean,Queens,Flushing,40.76726,-73.81217,Private room,27,1,,,,0
35001278,"COUCH, ONLY LADYS, cerca a Manhattan",223087887,Jess & Ana,Queens,Corona,40.74206,-73.86628,Shared room,28,1,,,,357
35481276,NIGHT CRAS PAD,153371127,Nancy,Queens,Jackson Heights,40.74908,-73.87961,Shared room,28,1,,,,341
36354776,Cozy bedroom in diverse neighborhood near JFK,273393150,Liza,Queens,Richmond Hill,40.68639,-73.81847,Private room,28,2,,,,24
30441377,Great access/2min U can use 5 lines(EFMR7),200239515,Shogo,Queens,Woodside,40.74652,-73.89154,Private room,28,28,,,,0
32359401,NEW renovated bathroom & Private backyard,19303369,Hiroki,Queens,Elmhurst,40.74503,-73.87099,Private room,28,30,,,,1
30772721,Budget friendly room in Queens. 5mins to subway!,137358866,Kazuya,Queens,Elmhurst,40.73489,-73.88048,Private room,28,30,,,,63
22546236,SJU大学,133825714,Peng,Queens,Flushing,40.72465,-73.80162,Shared room,30,1,,,,0
10383291,"Comfortable, cozy, dorm-like room",53450065,Maria,Queens,Flushing,40.72211,-73.80908,Private room,30,1,,,,0
22578161,A cozy place to rest,76664098,Scarlett,Queens,Flushing,40.75981,-73.82021,Shared room,30,1,,,,0
14694447,near metro,91292951,Pengfei,Queens,Elmhurst,40.73259,-73.88083,Private room,30,1,,,,15
28183270,J- HOTEL STYLE SHARE ROOM FOR 2PPL FREE CABLE WIFI,8814258,Nikole,Queens,South Ozone Park,40.67181,-73.79622,Shared room,30,4,,,,365
2477138,Private Room: The cheapest deal!!,9089934,Siddharth,Queens,Ozone Park,40.67948,-73.85335,Private room,30,7,,,,0
10922736,Welcoming Warm and Walk to all!,56616493,Daniele,Queens,Forest Hills,40.72272,-73.84206,Private room,30,14,,,,0
11670639,Sunny Apartment with a balcony,61962183,Christopher,Queens,Ditmars Steinway,40.77687,-73.90386,Private room,30,15,,,,0
16230057,Comfortable Room in 3 Bedroom Apartment,38288406,Justin,Queens,Ridgewood,40.70063,-73.90474,Private room,30,15,,,,0
13782533,Very private/cute/spacious room,15700083,Sarah,Queens,Maspeth,40.71609,-73.9025,Private room,30,20,,,,0
34205267,"Spacious, sunny room in Queens/Brooklyn",913940,Giancarlo,Queens,Ridgewood,40.70666,-73.90779,Private room,30,21,,,,73
35268953,87st304,19303369,Hiroki,Queens,Elmhurst,40.74045,-73.87776,Private room,30,30,,,,0
32591286,Cozy Neat New Building 30min from Manhattan,19303369,Hiroki,Queens,Elmhurst,40.73878,-73.87711,Private room,32,30,,,,0
35269041,87st 203,19303369,Hiroki,Queens,Elmhurst,40.73847,-73.8775,Private room,32,30,,,,0
35268730,87st 302,19303369,Hiroki,Queens,Elmhurst,40.74066,-73.87755,Private room,32,30,,,,0
33767710,Hostal: 1 full size mattress bottom floor bunk bed,2793778,Fernando,Queens,Forest Hills,40.71692,-73.83439,Shared room,33,4,,,,334
34810330,Subway M/R<2min>& 7 Line<5min> Quiet neighborhood,19303369,Hiroki,Queens,Woodside,40.74637,-73.89933,Private room,33,28,,,,41
28369648,New(2019) Renovated bath & 30-40 min to Manhattan,19303369,Hiroki,Queens,Elmhurst,40.74513,-73.87237,Private room,33,30,,,,0
35268673,43ave c,19303369,Hiroki,Queens,Elmhurst,40.74171,-73.87645,Private room,33,30,,,,0
33849970,"3min to Grand Ave subway, newly built in 2015",19303369,Hiroki,Queens,Elmhurst,40.7387,-73.8771,Private room,33,30,,,,31
30357870,Superhosted room close to station! Bed+sofa & WiFi,137358866,Kazuya,Queens,Jackson Heights,40.74887,-73.87949,Private room,33,30,,,,0
35268637,Kz65st d,19303369,Hiroki,Queens,Woodside,40.74615,-73.89953,Private room,33,30,,,,0
36230800,Queens room,234224181,Tafari,Queens,Rosedale,40.65933,-73.73993,Private room,34,1,,,,89
36455321,#6 New Hotel-Like Private Room QUEEN Bed near JFK,263504959,David,Queens,Woodhaven,40.69183,-73.86523,Private room,34,1,,,,320
34547543,Bedroom Near Queens Center Mall,120746245,Yvon,Queens,Elmhurst,40.73209,-73.88142,Private room,34,1,,,,0
29722985,J-ROOM SHARE BY CASINO*AIRPORT*CAFE*DOORSTEP METRO,213208277,Darry,Queens,South Ozone Park,40.67098,-73.79657,Shared room,34,4,,,,365
31835627,2 minutes to subway Room with Terrace  and sofa,152895936,Matsuko,Queens,Elmhurst,40.73538,-73.87892,Private room,34,28,,,,0
27141191,NewlyBuilt+Terrace 3min▶︎Subway 30min Manhattan,19303369,Hiroki,Queens,Elmhurst,40.74022,-73.87614,Private room,34,30,,,,0
35268861,87st 204,19303369,Hiroki,Queens,Elmhurst,40.74,-73.87734,Private room,34,30,,,,0
33907801,Stylish Private BR in Ridgewood Woodbine,242962235,Yuval,Queens,Ridgewood,40.70775,-73.89472,Private room,34,30,,,,201
33933592,Stylish 4 BR APT in Ridgewood Woodbine,242962235,Yuval,Queens,Ridgewood,40.70807,-73.89483,Private room,34,30,,,,322
33906539,Eclectic Private BR in Ridgewood Woodbine,242962235,Yuval,Queens,Ridgewood,40.70913,-73.89486,Private room,34,30,,,,324
33907003,Unique Private BR in Ridgewood Woodbine,242962235,Yuval,Queens,Ridgewood,40.7081,-73.89507,Private room,34,30,,,,278
33930925,"Spacious Private Room W 3 Nearby Trains, In Queens",242962235,Yuval,Queens,Ridgewood,40.70762,-73.89526,Private room,34,30,,,,317
33931270,Sleek & Sunny Private Bedroom With 3 Local Trains,242962235,Yuval,Queens,Ridgewood,40.70862,-73.89536,Private room,34,30,,,,314
33929652,Private Bedroom In 5BR Apt W 2 Baths Near 3 Trains,242962235,Yuval,Queens,Ridgewood,40.7093,-73.8954,Private room,34,30,,,,252
33932806,Trendy Private BR in Ridgewood Woodbine,242962235,Yuval,Queens,Ridgewood,40.70885,-73.89634,Private room,34,30,,,,136
33930074,"Your Private Oasis In A Shared Apt, Near 3 Trains!",242962235,Yuval,Queens,Ridgewood,40.70893,-73.89636,Private room,34,30,,,,243
33930602,Your New Private Bedroom Awaits! Near Good Transit,242962235,Yuval,Queens,Ridgewood,40.70897,-73.89663,Private room,34,30,,,,335
33932981,Peaceful Private BR in Ridgewood Woodbine,242962235,Yuval,Queens,Ridgewood,40.70937,-73.89702,Private room,34,30,,,,192
33932313,Sunny Private BR in Ridgewood Woodbine,242962235,Yuval,Queens,Ridgewood,40.70876,-73.89704,Private room,34,30,,,,322
35547909,舒适单人房(Comfort single room),257683179,H Ai,Queens,Flushing,40.76135,-73.80724,Private room,35,1,,,,7
36236367,金城发suit3.  (single room with twin bed),255641440,Li,Queens,Flushing,40.75138,-73.81515,Private room,35,1,,,,358
16390662,room with view and bath,106291193,Mathilde,Queens,Flushing,40.7408,-73.82708,Private room,35,1,,,,0
36455649,#7 New Hotel-Like Private Room KING bed near JFK,263504959,David,Queens,Woodhaven,40.69137,-73.86591,Private room,35,1,,,,341
17749273,1 br Woodside - close to LGA!,121096858,Caressa,Queens,Woodside,40.74176,-73.90631,Private room,35,1,,,,0
36153727,Ridgewood Deal,271925782,Stephane,Queens,Ridgewood,40.70062,-73.90796,Shared room,35,1,,,,72
20556622,Private Cozy Space,48573053,Verona,Queens,Queens Village,40.70414,-73.74418,Private room,35,4,,,,363
30498804,Sun Drenched Room Ridgewood / Bushwick,228895684,Maria,Queens,Ridgewood,40.70711,-73.90713,Private room,35,5,,,,321
7764516,Furnished quiet clean room,40834217,Jay,Queens,Whitestone,40.78223,-73.80724,Private room,35,7,,,,365
23006437,Quaint Queens Master Bedroom,89391604,Kara,Queens,Ridgewood,40.70612,-73.90729,Private room,35,7,,,,0
2065101,Sunny Room,7455886,Emily,Queens,Astoria,40.7672,-73.90795,Private room,35,7,,,,0
35874901,JFKQueensComfort. Private Room -Welcome Long Stays,105444832,Angie,Queens,Woodhaven,40.68931,-73.85485,Private room,35,9,,,,246
35236345,"Cozy house in Woodside, comfortable are!!",200239515,Shogo,Queens,Woodside,40.74239,-73.89454,Private room,35,29,,,,5
27057790,EXC Location & Huge duplex Renovated Apt,19303369,Hiroki,Queens,Woodside,40.74353,-73.90443,Private room,35,29,,,,30
17385865,Cozy PRIVATE bathroom CLEAN New Construction,19303369,Hiroki,Queens,Elmhurst,40.73889,-73.87713,Private room,35,30,,,,33
32423962,Cozy&Bright room in Queens♪Good subway access!,200239515,Shogo,Queens,Woodside,40.74482,-73.89256,Private room,35,30,,,,61
26532804,Peace and love,108454497,Yasser,Queens,Maspeth,40.72959,-73.89381,Private room,35,30,,,,179
30741070,Living room in Queens for rent,118839768,Виль,Queens,Jackson Heights,40.74766,-73.88598,Shared room,35,62,,,,0
34449879,Large Room Summer Sublease - Astoria NYC,20810804,Ahmed,Queens,Ditmars Steinway,40.77922,-73.90752,Private room,35,85,,,,228
20990431,天使的温暖,151087909,Keqin,Queens,Flushing,40.73565,-73.81591,Private room,36,1,,,,89
23378828,Spacious bedroom in heart of Forest Hills,133536506,David,Queens,Forest Hills,40.72743,-73.85068,Private room,36,1,,,,0
30295700,Cozy Room 20 min from Manhattan in brand new unit,23959538,Julian,Queens,Ridgewood,40.70268,-73.90824,Private room,36,1,,,,0
23978220,JFK;minutes to JFK;$2.50to Manhattan,180347935,Sharon,Queens,Queens Village,40.72822,-73.74119,Shared room,37,1,,,,0
36305634,Home Away From Home,159382205,Rhonda,Queens,Arverne,40.59173,-73.78668,Shared room,37,1,,,,148
36454717,#5 New Hotel-Like Private Room  KING bed near JFK,263504959,David,Queens,Woodhaven,40.69185,-73.86431,Private room,37,1,,,,352
5804170,"Queens,Woodside.NY",30063582,Vic,Queens,Woodside,40.74905,-73.90185,Private room,37,1,,,,0
22433593,Artsy and modern room in a friendly neighborhood.,43222031,Kamila,Queens,Ridgewood,40.69741,-73.89895,Private room,38,4,,,,0
22945122,Private Room for short stay in a house.,44695225,Franncis,Queens,Queens Village,40.70843,-73.75018,Private room,38,7,,,,0
27264926,"豪华双人间
法拉盛步行地铁站",158181451,Sophia,Queens,Flushing,40.74702,-73.82618,Private room,38,28,,,,123
35484268,Best CoLiving next to Bushwick! 2,133802988,Sergii,Queens,Ridgewood,40.7046,-73.90215,Shared room,38,30,,,,358
29605631,Cozy & Clean RM  in Queens. Near Subway Station.,137358866,Kazuya,Queens,Woodside,40.74361,-73.90758,Private room,38,30,,,,249
36274721,Nyc Beach Getaway(20 mins from airport),159382205,Rhonda,Queens,Arverne,40.59291,-73.78708,Shared room,39,1,,,,43
36208160,PVT spacious room in queens near airports,272324119,Abe,Queens,Jamaica,40.70642,-73.78365,Private room,39,2,,,,54
3489095,Location Silma,3250450,Petya,Queens,Maspeth,40.74064,-73.89956,Private room,39,30,,,,352
26688045,Cozy & Gorgeous Girls room Near Train / Manhattan,137358866,Kazuya,Queens,Woodside,40.74465,-73.90795,Private room,39,30,,,,0
36318711,Nice and Comfy room with a Queen Size Bed!!,273142559,Nila,Queens,Glendale,40.70428,-73.85726,Private room,40,1,,,,149
36207836,Big Room close to LGA Airport. Cuarto Grande.,157053317,Jey,Queens,East Elmhurst,40.76263,-73.88999,Private room,40,1,,,,318
32080359,Quiet and Close to transportation,75035789,Stuart,Queens,Maspeth,40.7321,-73.89712,Private room,40,1,,,,156
30174660,Room for Temporary Sublet Nov. 21`-28,226684665,Nicholas,Queens,Ridgewood,40.70673,-73.90071,Private room,40,1,,,,0
36023315,Be our guest!,40188920,Robin,Queens,Maspeth,40.72201,-73.90822,Private room,40,1,,,,82
34330817,"Bright, Sunny and Budget friendly rental",240239465,Okhela,Queens,St. Albans,40.70099,-73.75497,Private room,40,2,,,,84
19360560,One bedroom; private house; great location,43604044,Judy,Queens,Whitestone,40.78081,-73.82005,Private room,40,2,,,,0
4892675,20 min from Union Square,25175433,Pablo,Queens,Ridgewood,40.69958,-73.90825,Private room,40,3,,,,0
20786121,"Large Room,Private terrace, subway near",48404386,Eric,Queens,Rego Park,40.72684,-73.86409,Private room,40,4,,,,0
21875621,超级便利的豪华公寓次卧,125492013,祥茵,Queens,Elmhurst,40.7418,-73.8861,Private room,40,5,,,,0
19248045,Beautiful bedroom in Historic Forest Hills Gardens,121732047,Aaron,Queens,Forest Hills,40.71064,-73.84614,Private room,40,14,,,,19
35618095,LARGE ROOM WITH PRIVATE ENTRANCE IN RIDGEWOOD,161346189,Patrick,Queens,Ridgewood,40.70771,-73.90486,Private room,40,14,,,,342
13488659,Basement Sublet Space open from June 28th-July17th,77280363,Michael,Queens,Ridgewood,40.69807,-73.90614,Private room,40,21,,,,0
12368099,Home 4 Medical Professionals-St Johns Hospital,26377263,Stat,Queens,Far Rockaway,40.5978,-73.75296,Private room,40,30,,,,354
15054327,"Home 4 Medical Professionals - The ""Crepitus""",26377263,Stat,Queens,Edgemere,40.59304,-73.77339,Private room,40,30,,,,313
35236534,Cozy Room& Area in Queens♪,200239515,Shogo,Queens,Woodside,40.74258,-73.89315,Private room,40,30,,,,40
31000800,U can have your private bathroom! @cozy area!,200239515,Shogo,Queens,Woodside,40.74288,-73.89488,Private room,40,30,,,,22
30949075,Shared room for 2 persons 15 sec away from Mtrain,133802988,Sergii,Queens,Ridgewood,40.70482,-73.90342,Shared room,40,30,,,,365
34331687,Bayside Room,252440873,Luisa,Queens,Bayside,40.76176,-73.76511,Private room,40,31,,,,69
35268488,Woodside61 201,19303369,Hiroki,Queens,Woodside,40.74434,-73.90347,Private room,41,30,,,,0
32273036,"Lux room near train station,  LGA & Manhattan.",137358866,Kazuya,Queens,Woodside,40.74609,-73.90632,Private room,41,30,,,,230
31636424,Lovely Woodside room near LaGuardia & 52 St train,137358866,Kazuya,Queens,Woodside,40.74373,-73.90804,Private room,41,30,,,,215
36103059,Lovely room with full size bed(suit3),255641440,Li,Queens,Flushing,40.76393,-73.80895,Private room,42,1,,,,4
9031216,"upstairs apartment  private, spacious",47140247,Hilary,Queens,Bellerose,40.72756,-73.71795,Entire home/apt,42,3,,,,0
29653480,Cozy Room near mall & Elmhurst Ave station (M.R).,137358866,Kazuya,Queens,Elmhurst,40.74293,-73.87908,Private room,42,30,,,,0
32361532,"Chic Private Bedroom in Ridgewood, NY by 3 Trains!",242962235,Yuval,Queens,Ridgewood,40.70892,-73.89502,Private room,42,30,,,,220
32361650,"Trendy Private Room in Prime NY, 3 Train Nearby!",242962235,Yuval,Queens,Ridgewood,40.70727,-73.89627,Private room,42,30,,,,332
30400542,Amazingly located private room with huge space!,137358866,Kazuya,Queens,Woodside,40.74405,-73.89994,Private room,42,30,,,,219
34840050,金城发双人房 suit2 queens size bed,255641440,Li,Queens,Flushing,40.75,-73.81489,Private room,43,1,,,,339
33575571,HOSTEL MY REFUGE PAISA(Camarote#2abajo),248654228,Albeiro Y Katalina,Queens,East Elmhurst,40.76255,-73.88019,Shared room,43,1,,,,153
32575528,"Woodside RM close to 7 express , airport & Midtown",137358866,Kazuya,Queens,Woodside,40.74228,-73.90049,Private room,43,30,,,,215
35268573,Kihazi 001,19303369,Hiroki,Queens,Woodside,40.74283,-73.90303,Private room,43,30,,,,0
